tweet_id,favorites,retweets,user_followers,user_favourites,date_time
825876512159186944,10367,1836,8878865,145866,2017-01-30 01:21:19+00:00
825829644528148480,12617,2452,8878865,145866,2017-01-29 22:15:05+00:00
825535076884762624,56347,17313,8878865,145866,2017-01-29 02:44:34+00:00
825147591692263424,18121,4471,8878865,145866,2017-01-28 01:04:51+00:00
825120256414846976,0,1235,8878865,145866,2017-01-27 23:16:13+00:00
825026590719483904,6221,1235,8878865,145866,2017-01-27 17:04:02+00:00
824796380199809024,0,5428,8878865,145866,2017-01-27 01:49:15+00:00
824775126675836928,14750,3457,8878865,145866,2017-01-27 00:24:48+00:00
824663926340194305,10425,1750,8878865,145866,2017-01-26 17:02:56+00:00
824325613288833024,11719,10415,8878865,145866,2017-01-25 18:38:36+00:00
824297048279236611,14937,3808,8878865,145866,2017-01-25 16:45:05+00:00
824025158776213504,4780,593,8878865,145866,2017-01-24 22:44:42+00:00
823939628516474880,10527,2664,8878865,145866,2017-01-24 17:04:50+00:00
823719002937630720,0,11020,8878865,145866,2017-01-24 02:28:08+00:00
823699002998870016,13846,2487,8878865,145866,2017-01-24 01:08:40+00:00
823581115634085888,12908,2592,8878865,145866,2017-01-23 17:20:14+00:00
823333489516937216,696,22,8878865,145866,2017-01-23 00:56:15+00:00
823322678127919110,15596,3963,8879480,145867,2017-01-23 00:13:17+00:00
823269594223824897,0,9752,8878865,145866,2017-01-22 20:42:21+00:00
822975315408461824,17175,3398,8878865,145866,2017-01-22 01:12:59+00:00
822872901745569793,130377,42606,8878865,145866,2017-01-21 18:26:02+00:00
822859134160621569,13138,2239,8878865,145866,2017-01-21 17:31:20+00:00
822647212903690241,0,6334,8878865,145866,2017-01-21 03:29:14+00:00
822610361945911296,14679,2921,8878865,145866,2017-01-21 01:02:48+00:00
822489057087389700,17994,6334,8878865,145866,2017-01-20 17:00:46+00:00
822462944365645825,27719,14068,8878865,145866,2017-01-20 15:17:01+00:00
822244816520155136,34671,9752,8878865,145866,2017-01-20 00:50:15+00:00
822163064745328640,0,4696,8878865,145866,2017-01-19 19:25:24+00:00
821886076407029760,11231,2276,8878865,145866,2017-01-19 01:04:45+00:00
821813639212650496,0,3339,8878865,145866,2017-01-18 20:16:54+00:00
821765923262631936,8339,1634,8878865,145866,2017-01-18 17:07:18+00:00
821522889702862852,7971,1731,8878865,145866,2017-01-18 01:01:34+00:00
821421320206483457,0,5508,8878865,145866,2017-01-17 18:17:58+00:00
821407182352777218,11661,4287,8878865,145866,2017-01-17 17:21:47+00:00
821153421864615936,254,10,8878865,145866,2017-01-17 00:33:26+00:00
821149554670182400,8566,1946,8878865,145866,2017-01-17 00:18:04+00:00
821107785811234820,9525,2113,8878865,145866,2017-01-16 21:32:06+00:00
821044531881721856,12580,2248,8878865,145866,2017-01-16 17:20:45+00:00
820837357901512704,0,6646,8878865,145866,2017-01-16 03:37:31+00:00
820749716845686786,31333,9760,8878865,145866,2017-01-15 21:49:15+00:00
820690176645140481,12130,3197,8878865,145866,2017-01-15 17:52:40+00:00
820494788566847489,0,559,8878865,145866,2017-01-15 04:56:16+00:00
820446719150292993,0,2544,8878865,145866,2017-01-15 01:45:15+00:00
820314633777061888,3320,559,8878865,145866,2017-01-14 17:00:24+00:00
820078625395449857,19674,6213,8878865,145866,2017-01-14 01:22:35+00:00
820013781606658049,0,1163,8878865,145866,2017-01-13 21:04:55+00:00
819952236453363712,5293,1163,8878865,145866,2017-01-13 17:00:21+00:00
819924195358416896,12828,4834,8878865,145866,2017-01-13 15:08:56+00:00
819711362133872643,13289,3077,8878865,145866,2017-01-13 01:03:12+00:00
819588359383371776,9592,1975,8878865,145866,2017-01-12 16:54:26+00:00
819347104292290561,7176,1190,8878865,145866,2017-01-12 00:55:47+00:00
819238181065359361,2248,404,8878865,145866,2017-01-11 17:42:57+00:00
819227688460238848,22934,6646,8878865,145866,2017-01-11 17:01:16+00:00
819015337530290176,0,36551,8878865,145866,2017-01-11 02:57:27+00:00
819015331746349057,0,18817,8878865,145866,2017-01-11 02:57:26+00:00
819006400881917954,45055,18817,8878865,145866,2017-01-11 02:21:57+00:00
819004803107983360,86482,36551,8878865,145866,2017-01-11 02:15:36+00:00
818646164899774465,0,20769,8878865,145866,2017-01-10 02:30:30+00:00
818627210458333184,22271,7473,8878865,145866,2017-01-10 01:15:10+00:00
818614493328580609,9777,2525,8878865,145866,2017-01-10 00:24:38+00:00
818588835076603904,0,6061,8878865,145866,2017-01-09 22:42:41+00:00
818536468981415936,10814,2423,8878865,145866,2017-01-09 19:14:36+00:00
818307523543449600,0,7988,8878865,145866,2017-01-09 04:04:51+00:00
818259473185828864,10951,2236,8878865,145866,2017-01-09 00:53:55+00:00
818145370475810820,12179,2541,8878865,145866,2017-01-08 17:20:31+00:00
817908911860748288,4817,796,8878865,145866,2017-01-08 01:40:55+00:00
817827839487737858,51299,26820,8878865,145866,2017-01-07 20:18:46+00:00
817777686764523521,10690,2658,8878865,145866,2017-01-07 16:59:28+00:00
817536400337801217,11697,2927,8878865,145866,2017-01-07 01:00:41+00:00
817502432452313088,0,3355,8878865,145866,2017-01-06 22:45:43+00:00
817423860136083457,33589,14553,8878865,145866,2017-01-06 17:33:29+00:00
817415592588222464,5559,937,8878865,145866,2017-01-06 17:00:38+00:00
817181837579653120,0,8394,8878865,145866,2017-01-06 01:31:47+00:00
817171292965273600,8711,2004,8878865,145866,2017-01-06 00:49:53+00:00
817120970343411712,12154,2577,8878865,145866,2017-01-05 21:29:55+00:00
817056546584727552,8543,1630,8878865,145866,2017-01-05 17:13:55+00:00
816829038950027264,0,4686,8878865,145866,2017-01-05 02:09:53+00:00
816816676327063552,9950,2026,8878865,145866,2017-01-05 01:20:46+00:00
816697700272001025,9722,2160,8878865,145866,2017-01-04 17:27:59+00:00
816450570814898180,30270,7988,8878865,145866,2017-01-04 01:05:59+00:00
816336735214911488,8563,1931,8878865,145866,2017-01-03 17:33:39+00:00
816091915477250048,8888,2118,8878865,145866,2017-01-03 01:20:49+00:00
816062466425819140,0,1011,8878865,145866,2017-01-02 23:23:48+00:00
816014286006976512,0,5225,8878865,145866,2017-01-02 20:12:21+00:00
815990720817401858,4922,1011,8878865,145866,2017-01-02 18:38:42+00:00
815966073409433600,22286,8394,8878865,145866,2017-01-02 17:00:46+00:00
815745968457060357,0,4097,8878865,145866,2017-01-02 02:26:09+00:00
815736392542261248,9803,2244,8878865,145866,2017-01-02 01:48:06+00:00
815639385530101762,8193,1641,8878865,145866,2017-01-01 19:22:38+00:00
815390420867969024,10320,3787,8878865,145866,2017-01-01 02:53:20+00:00
814986499976527872,7623,1270,8878865,145866,2016-12-31 00:08:17+00:00
814638523311648768,11211,2679,8878865,145866,2016-12-30 01:05:33+00:00
814578408554463233,0,5795,8878865,145866,2016-12-29 21:06:41+00:00
814530161257443328,8609,1847,8878865,145866,2016-12-29 17:54:58+00:00
814153002265309185,28655,8612,8878865,145866,2016-12-28 16:56:16+00:00
813944609378369540,0,3166,8878865,145866,2016-12-28 03:08:11+00:00
813910438903693312,9269,1850,8878865,145866,2016-12-28 00:52:25+00:00
813812741911748608,36314,13887,8878865,145866,2016-12-27 18:24:12+00:00
813800681631023104,8286,1745,8878865,145866,2016-12-27 17:36:16+00:00
813217897535406080,18595,7255,8878865,145866,2016-12-26 03:00:30+00:00
813202720496779264,9210,1808,8878865,145866,2016-12-26 02:00:11+00:00
813187593374461952,19791,4325,8878864,145866,2016-12-26 01:00:05+00:00
813172488309972993,9239,1908,8878864,145866,2016-12-26 00:00:03+00:00
813157409116065792,7752,2195,8878864,145866,2016-12-25 23:00:08+00:00
813142292504645637,8456,2369,8878864,145866,2016-12-25 22:00:04+00:00
813130366689148928,4470,446,8878864,145866,2016-12-25 21:12:41+00:00
813127251579564032,11790,3112,8878864,145866,2016-12-25 21:00:18+00:00
813112105746448384,10278,2721,8878864,145866,2016-12-25 20:00:07+00:00
813096984823349248,10551,3613,8878864,145866,2016-12-25 19:00:02+00:00
813081950185472002,9867,2769,8878864,145866,2016-12-25 18:00:17+00:00
813066809284972545,7922,1946,8878864,145866,2016-12-25 17:00:08+00:00
813051746834595840,20929,7327,8878864,145866,2016-12-25 16:00:16+00:00
812781120811126785,7538,1896,8878864,145866,2016-12-24 22:04:54+00:00
812709060537683968,6596,1434,8878864,145866,2016-12-24 17:18:34+00:00
812503143955202048,6048,1210,8878864,145866,2016-12-24 03:40:19+00:00
812466873996607488,7946,1926,8878864,145866,2016-12-24 01:16:12+00:00
812372279581671427,13620,3643,8878864,145866,2016-12-23 19:00:19+00:00
811985624773361665,7257,1393,8878864,145866,2016-12-22 17:23:53+00:00
811744202451197953,7521,1581,8878864,145866,2016-12-22 01:24:33+00:00
811647686436880384,5599,738,8878864,145866,2016-12-21 19:01:02+00:00
811627233043480576,12752,3068,8878864,145866,2016-12-21 17:39:46+00:00
811386762094317568,20876,6361,8878864,145866,2016-12-21 01:44:13+00:00
810984652412424192,5316,1433,8878864,145866,2016-12-19 23:06:23+00:00
810896069567610880,8981,1756,8878864,145866,2016-12-19 17:14:23+00:00
810657578271330305,10941,2628,8878864,145866,2016-12-19 01:26:42+00:00
810284430598270976,35125,11188,8878864,145866,2016-12-18 00:43:57+00:00
810254108431155201,14648,3366,8878864,145866,2016-12-17 22:43:27+00:00
809920764300447744,15530,3928,8878864,145866,2016-12-17 00:38:52+00:00
809808892968534016,0,4870,8878864,145866,2016-12-16 17:14:20+00:00
809448704142938112,6928,1465,8878864,145866,2016-12-15 17:23:04+00:00
809220051211603969,19875,5582,8878864,145866,2016-12-15 02:14:29+00:00
809084759137812480,13203,3517,8878864,145866,2016-12-14 17:16:53+00:00
808838249661788160,10110,3025,8878864,145866,2016-12-14 00:57:20+00:00
808733504066486276,7885,2156,8878864,145866,2016-12-13 18:01:07+00:00
808501579447930884,11296,2592,8878864,145866,2016-12-13 02:39:32+00:00
808344865868283904,42482,20769,8878864,145866,2016-12-12 16:16:49+00:00
808134635716833280,0,5887,8878864,145866,2016-12-12 02:21:26+00:00
808106460588765185,8796,2208,8878864,145866,2016-12-12 00:29:28+00:00
808001312164028416,12514,3530,8878864,145866,2016-12-11 17:31:39+00:00
807621403335917568,14562,3605,8878863,145866,2016-12-10 16:22:02+00:00
807106840509214720,118013,55141,8878863,145866,2016-12-09 06:17:20+00:00
807059379405148160,0,7317,8878863,145866,2016-12-09 03:08:45+00:00
807010152071229440,13072,3858,8878863,145866,2016-12-08 23:53:08+00:00
806629075125202948,74521,34513,8878863,145866,2016-12-07 22:38:52+00:00
806620845233815552,0,5518,8878863,145866,2016-12-07 22:06:10+00:00
806576416489959424,4885,1953,8878863,145866,2016-12-07 19:09:37+00:00
806542213899489280,10212,2353,8878864,145866,2016-12-07 16:53:43+00:00
806242860592926720,0,11579,8878864,145866,2016-12-06 21:04:11+00:00
806219024703037440,6432,1192,8878864,145866,2016-12-06 19:29:28+00:00
805958939288408065,0,5349,8878864,145866,2016-12-06 02:15:59+00:00
805932879469572096,8272,1921,8878864,145866,2016-12-06 00:32:26+00:00
805826884734976000,6549,1815,8878864,145866,2016-12-05 17:31:15+00:00
805823200554876929,0,7987,8878864,145866,2016-12-05 17:16:37+00:00
805520635690676224,5742,1653,8878864,145866,2016-12-04 21:14:20+00:00
805487436403003392,8792,2525,8878864,145866,2016-12-04 19:02:24+00:00
805207613751304193,7834,1712,8878864,145866,2016-12-04 00:30:29+00:00
804738756058218496,13693,3810,8878864,145866,2016-12-02 17:27:25+00:00
804475857670639616,6127,2008,8878864,145866,2016-12-02 00:02:45+00:00
804413760345620481,0,3231,8878864,145866,2016-12-01 19:56:00+00:00
804026241225523202,44372,16056,8878864,145866,2016-11-30 18:16:08+00:00
803773340896923648,10054,2741,8878864,145866,2016-11-30 01:31:12+00:00
803692223237865472,0,7415,8878864,145866,2016-11-29 20:08:52+00:00
803638050916102144,10939,4142,8878864,145866,2016-11-29 16:33:36+00:00
803380650405482500,7754,1873,8878864,145866,2016-11-28 23:30:47+00:00
803321560782307329,0,5314,8878864,145866,2016-11-28 19:35:59+00:00
803276597545603072,10019,2447,8878864,145866,2016-11-28 16:37:19+00:00
802952499103731712,9011,1992,8878864,145866,2016-11-27 19:09:28+00:00
802624713319034886,0,2910,8878864,145866,2016-11-26 21:26:58+00:00
802600418706604034,7089,1461,8878864,145866,2016-11-26 19:50:26+00:00
802572683846291456,8936,2495,8878864,145866,2016-11-26 18:00:13+00:00
802323869084381190,16173,5810,8878864,145866,2016-11-26 01:31:31+00:00
802265048156610565,6914,1371,8878864,145866,2016-11-25 21:37:47+00:00
802239329049477120,9074,2622,8878864,145866,2016-11-25 19:55:35+00:00
802185808107208704,0,273,8878864,145866,2016-11-25 16:22:55+00:00
801958328846974976,7745,1720,8878864,145866,2016-11-25 01:18:59+00:00
801854953262350336,1789,236,8878864,145866,2016-11-24 18:28:13+00:00
801538201127157760,8222,2060,8878864,145866,2016-11-23 21:29:33+00:00
801285448605831168,6049,816,8878864,145866,2016-11-23 04:45:12+00:00
801167903437357056,24444,5887,8878819,145866,2016-11-22 20:58:07+00:00
801127390143516673,0,3947,8878819,145866,2016-11-22 18:17:08+00:00
801115127852503040,8064,2100,8878819,145866,2016-11-22 17:28:25+00:00
800859414831898624,687,98,8878819,145866,2016-11-22 00:32:18+00:00
800855607700029440,0,1612,8878819,145866,2016-11-22 00:17:10+00:00
800751577355128832,10566,2788,8878819,145866,2016-11-21 17:23:47+00:00
800513324630806528,13121,2982,8878819,145866,2016-11-21 01:37:04+00:00
800459316964663297,9505,2170,8878819,145866,2016-11-20 22:02:27+00:00
800443802682937345,0,4317,8878819,145866,2016-11-20 21:00:48+00:00
800388270626521089,11151,2802,8878819,145866,2016-11-20 17:20:08+00:00
800188575492947969,0,3935,8878819,145866,2016-11-20 04:06:37+00:00
800141422401830912,15264,2544,8878819,145866,2016-11-20 00:59:15+00:00
800018252395122689,28338,13118,8878819,145866,2016-11-19 16:49:49+00:00
799774291445383169,0,4674,8878819,145866,2016-11-19 00:40:24+00:00
799757965289017345,8381,2163,8878819,145866,2016-11-18 23:35:32+00:00
799422933579902976,8066,1923,8878819,145866,2016-11-18 01:24:14+00:00
799308762079035393,0,5447,8878819,145866,2016-11-17 17:50:33+00:00
799297110730567681,9866,2749,8878819,145866,2016-11-17 17:04:16+00:00
799063482566066176,8072,2472,8878819,145866,2016-11-17 01:35:54+00:00
798933969379225600,13067,4440,8878819,145866,2016-11-16 17:01:16+00:00
798925684722855936,7505,1437,8878819,145866,2016-11-16 16:28:21+00:00
798705661114773508,0,6628,8878819,145866,2016-11-16 01:54:03+00:00
798701998996647937,0,7757,8878819,145866,2016-11-16 01:39:30+00:00
798697898615730177,0,6508,8878819,145866,2016-11-16 01:23:12+00:00
798694562394996736,0,4937,8878819,145866,2016-11-16 01:09:57+00:00
798686750113755136,0,2332,8878819,145866,2016-11-16 00:38:54+00:00
798682547630837760,0,4733,8878819,145866,2016-11-16 00:22:12+00:00
798673117451325440,0,5544,8878819,145866,2016-11-15 23:44:44+00:00
798665375516884993,0,3896,8878819,145866,2016-11-15 23:13:58+00:00
798644042770751489,0,1850,8878819,145866,2016-11-15 21:49:12+00:00
798628517273620480,0,1969,8878819,145866,2016-11-15 20:47:30+00:00
798585098161549313,0,5667,8878819,145866,2016-11-15 17:54:59+00:00
798576900688019456,0,5824,8878819,145866,2016-11-15 17:22:24+00:00
798340744599797760,0,3321,8878819,145866,2016-11-15 01:44:00+00:00
798209839306514432,10413,2553,8878819,145866,2016-11-14 17:03:50+00:00
797971864723324932,11577,3104,8878819,145866,2016-11-14 01:18:12+00:00
797545162159308800,14542,4861,8878819,145866,2016-11-12 21:02:38+00:00
797236660651966464,19944,6555,8878819,145866,2016-11-12 00:36:46+00:00
797165961484890113,225,26,8878819,145866,2016-11-11 19:55:50+00:00
796904159865868288,0,8898,8878819,145866,2016-11-11 02:35:32+00:00
796865951799083009,7676,1920,8878819,145866,2016-11-11 00:03:42+00:00
796759840936919040,11810,3021,8878819,145866,2016-11-10 17:02:03+00:00
796563435802726400,0,7233,8878819,145866,2016-11-10 04:01:37+00:00
796484825502875648,7573,1751,8878819,145866,2016-11-09 22:49:15+00:00
796387464403357696,10988,4124,8878819,145866,2016-11-09 16:22:22+00:00
796177847564038144,0,14230,8878819,145866,2016-11-09 02:29:25+00:00
796149749086875649,32214,14230,8878819,145866,2016-11-09 00:37:46+00:00
796125600683540480,4966,1802,8878819,145866,2016-11-08 23:01:49+00:00
796116448414461957,9091,2406,8878819,145866,2016-11-08 22:25:27+00:00
796080075804475393,8447,2300,8878819,145866,2016-11-08 20:00:55+00:00
796031486298386433,10788,3711,8878819,145866,2016-11-08 16:47:50+00:00
795464331001561088,49504,23493,8878819,145866,2016-11-07 03:14:10+00:00
795400264262053889,10033,2859,8878819,145866,2016-11-06 22:59:35+00:00
795076730285391872,16175,5428,8878819,145866,2016-11-06 01:33:58+00:00
794983741416415232,0,3361,8878819,145866,2016-11-05 19:24:28+00:00
794926597468000259,10230,2305,8878819,145866,2016-11-05 15:37:24+00:00
794355576146903043,0,10240,8878819,145866,2016-11-04 01:48:22+00:00
794332329137291264,9589,2677,8878819,145866,2016-11-04 00:15:59+00:00
794205286408003585,9220,3308,8878819,145866,2016-11-03 15:51:10+00:00
793962221541933056,16814,4870,8878819,145866,2016-11-02 23:45:19+00:00
793845145112371200,9205,1850,8878819,145866,2016-11-02 16:00:06+00:00
793614319594401792,0,3122,8878819,145866,2016-11-02 00:42:53+00:00
793601777308463104,7972,1613,8878819,145866,2016-11-01 23:53:02+00:00
793500921481273345,10669,2362,8878819,145866,2016-11-01 17:12:16+00:00
793286476301799424,24572,9139,8878819,145866,2016-11-01 03:00:09+00:00
793271401113350145,8689,2388,8878819,145866,2016-11-01 02:00:14+00:00
793256262322548741,19964,8311,8878819,145866,2016-11-01 01:00:05+00:00
793241302385262592,10506,3286,8878819,145866,2016-11-01 00:00:38+00:00
793226087023144960,9812,2878,8878819,145866,2016-10-31 23:00:11+00:00
793210959003287553,8917,2789,8878819,145866,2016-10-31 22:00:04+00:00
793195938047070209,15238,5612,8878819,145866,2016-10-31 21:00:23+00:00
793180763617361921,6929,1994,8878819,145866,2016-10-31 20:00:05+00:00
793165685325201412,9376,2778,8878819,145866,2016-10-31 19:00:10+00:00
793150605191548928,6168,1698,8878819,145866,2016-10-31 18:00:14+00:00
793135492858580992,6400,2491,8878819,145866,2016-10-31 17:00:11+00:00
793120401413079041,12636,3913,8878819,145866,2016-10-31 16:00:13+00:00
792913359805018113,14313,3964,8878819,145866,2016-10-31 02:17:31+00:00
792883833364439040,11293,4257,8878819,145866,2016-10-31 00:20:11+00:00
792773781206999040,7349,1671,8878819,145866,2016-10-30 17:02:53+00:00
792394556390137856,13408,4285,8878819,145866,2016-10-29 15:55:58+00:00
792050063153438720,7143,1788,8878819,145866,2016-10-28 17:07:05+00:00
791821351946420224,0,21033,8878819,145866,2016-10-28 01:58:16+00:00
791784077045166082,0,9529,8878819,145866,2016-10-27 23:30:09+00:00
791780927877898241,0,3805,8878819,145866,2016-10-27 23:17:38+00:00
791774931465953280,45060,22117,8878819,145866,2016-10-27 22:53:48+00:00
791672322847637504,11735,3122,8878819,145866,2016-10-27 16:06:04+00:00
791406955684368384,13135,4097,8878819,145866,2016-10-26 22:31:36+00:00
791312159183634433,8755,2523,8878819,145866,2016-10-26 16:14:55+00:00
791026214425268224,0,4082,8878819,145866,2016-10-25 21:18:40+00:00
790987426131050500,9812,2129,8878819,145866,2016-10-25 18:44:32+00:00
790946055508652032,16641,4686,8878819,145866,2016-10-25 16:00:09+00:00
790723298204217344,0,2301,8878819,145866,2016-10-25 01:14:59+00:00
790698755171364864,8201,1921,8878819,145866,2016-10-24 23:37:28+00:00
790581949425475584,20633,7105,8878819,145866,2016-10-24 15:53:19+00:00
790337589677002753,7802,1876,8878819,145866,2016-10-23 23:42:19+00:00
790277117346975746,12541,3166,8878819,145866,2016-10-23 19:42:02+00:00
790227638568808452,0,3553,8878819,145866,2016-10-23 16:25:25+00:00
789986466051088384,9232,2301,8878819,145866,2016-10-23 00:27:05+00:00
789960241177853952,0,4097,8878819,145866,2016-10-22 22:42:52+00:00
789903600034189313,10323,4120,8878819,145866,2016-10-22 18:57:48+00:00
789628658055020548,7474,1760,8878819,145866,2016-10-22 00:45:17+00:00
789599242079838210,6733,1920,8878818,145866,2016-10-21 22:48:24+00:00
789530877013393408,11701,3361,8878818,145866,2016-10-21 18:16:44+00:00
789314372632018944,8638,2292,8878818,145866,2016-10-21 03:56:25+00:00
789280767834746880,0,4907,8878818,145866,2016-10-21 01:42:53+00:00
789268448748703744,9105,2599,8878818,145866,2016-10-21 00:53:56+00:00
789137962068021249,9701,2780,8878818,145866,2016-10-20 16:15:26+00:00
788908386943430656,27387,12441,8878818,145866,2016-10-20 01:03:11+00:00
788765914992902144,27278,10240,8878818,145866,2016-10-19 15:37:03+00:00
788552643979468800,0,7137,8878818,145866,2016-10-19 01:29:35+00:00
788412144018661376,15521,5238,8878818,145866,2016-10-18 16:11:17+00:00
788178268662984705,7221,2092,8878818,145866,2016-10-18 00:41:57+00:00
788150585577050112,6108,1274,8878818,145866,2016-10-17 22:51:57+00:00
788070120937619456,0,3421,8878818,145866,2016-10-17 17:32:13+00:00
788039637453406209,6113,1307,8878818,145866,2016-10-17 15:31:05+00:00
787810552592695296,8601,3038,8878818,145866,2016-10-17 00:20:47+00:00
787717603741622272,10249,2762,8878818,145866,2016-10-16 18:11:26+00:00
787397959788929025,10850,2836,8878818,145866,2016-10-15 21:01:17+00:00
787322443945877504,7758,1733,8878818,145866,2016-10-15 16:01:13+00:00
787111942498508800,0,6714,8878818,145866,2016-10-15 02:04:45+00:00
786963064373534720,26598,7946,8878818,145866,2016-10-14 16:13:10+00:00
786729988674449408,0,2418,8878818,145866,2016-10-14 00:47:00+00:00
786709082849828864,18175,6084,8878818,145866,2016-10-13 23:23:56+00:00
786664955043049472,10558,2533,8878818,145866,2016-10-13 20:28:35+00:00
786595970293370880,9424,3115,8878818,145866,2016-10-13 15:54:28+00:00
786363235746385920,10858,3477,8878818,145866,2016-10-13 00:29:39+00:00
786286427768250368,7949,2816,8878818,145866,2016-10-12 19:24:27+00:00
786233965241827333,15192,4696,8878818,145866,2016-10-12 15:55:59+00:00
786051337297522688,1424,154,8878818,145866,2016-10-12 03:50:17+00:00
786036967502913536,0,6972,8878818,145866,2016-10-12 02:53:11+00:00
785927819176054784,11348,3164,8878818,145866,2016-10-11 19:39:28+00:00
785872687017132033,6679,1797,8878818,145866,2016-10-11 16:00:24+00:00
785639753186217984,7832,2228,8878818,145866,2016-10-11 00:34:48+00:00
785533386513321988,9078,1985,8878818,145866,2016-10-10 17:32:08+00:00
785515384317313025,6100,1250,8878818,145866,2016-10-10 16:20:36+00:00
785264754247995392,7239,1615,8878818,145866,2016-10-09 23:44:41+00:00
785170936622350336,11978,4794,8878818,145866,2016-10-09 17:31:53+00:00
784826020293709826,10075,3231,8878818,145866,2016-10-08 18:41:19+00:00
784517518371221505,8936,2511,8878818,145866,2016-10-07 22:15:26+00:00
784431430411685888,5696,1263,8878818,145866,2016-10-07 16:33:21+00:00
784183165795655680,19984,7987,8878818,145866,2016-10-07 00:06:50+00:00
784057939640352768,29637,11020,8878818,145866,2016-10-06 15:49:14+00:00
783839966405230592,29898,10703,8878818,145866,2016-10-06 01:23:05+00:00
783821107061198850,7333,1954,8878818,145866,2016-10-06 00:08:09+00:00
783695101801398276,10429,3187,8878818,145866,2016-10-05 15:47:27+00:00
783466772167098368,8422,2226,8878818,145866,2016-10-05 00:40:09+00:00
783391753726550016,16807,5426,8878818,145866,2016-10-04 19:42:03+00:00
783347506784731136,0,5493,8878818,145866,2016-10-04 16:46:14+00:00
783334639985389568,29012,11579,8878818,145866,2016-10-04 15:55:06+00:00
783085703974514689,8123,2186,8878818,145866,2016-10-03 23:25:55+00:00
782969140009107456,24014,7317,8878818,145866,2016-10-03 15:42:44+00:00
782747134529531904,7433,1400,8878818,145866,2016-10-03 01:00:34+00:00
782722598790725632,17182,5349,8878818,145866,2016-10-02 23:23:04+00:00
782598640137187329,7749,1867,8878818,145866,2016-10-02 15:10:30+00:00
782305867769217024,16559,5508,8878819,145866,2016-10-01 19:47:08+00:00
782021823840026624,0,6144,8878819,145866,2016-10-01 00:58:26+00:00
781955203444699136,11074,3340,8878819,145866,2016-09-30 20:33:43+00:00
781661882474196992,10379,2696,8878819,145866,2016-09-30 01:08:10+00:00
781655249211752448,3975,1121,8878819,145866,2016-09-30 00:41:48+00:00
781524693396357120,20651,5518,8878819,145866,2016-09-29 16:03:01+00:00
781308096455073793,7111,2534,8878819,145866,2016-09-29 01:42:20+00:00
781251288990355457,8383,2063,8878819,145866,2016-09-28 21:56:36+00:00
781163403222056960,9753,2730,8878819,145866,2016-09-28 16:07:23+00:00
780931614150983680,21510,7233,8878819,145866,2016-09-28 00:46:20+00:00
780858289093574656,7147,1991,8878819,145866,2016-09-27 19:54:58+00:00
780800785462489090,5447,1290,8878819,145866,2016-09-27 16:06:28+00:00
780601303617732608,12036,3339,8878819,145866,2016-09-27 02:53:48+00:00
780543529827336192,6265,1735,8878819,145866,2016-09-26 23:04:13+00:00
780496263422808064,0,3648,8878819,145866,2016-09-26 19:56:24+00:00
780476555013349377,0,112,8878819,145866,2016-09-26 18:38:05+00:00
780459368902959104,5265,1067,8878819,145866,2016-09-26 17:29:48+00:00
780192070812196864,8655,2217,8878819,145866,2016-09-25 23:47:39+00:00
780092040432480260,0,2280,8878819,145866,2016-09-25 17:10:10+00:00
780074436359819264,12088,4909,8878819,145866,2016-09-25 16:00:13+00:00
779834332596887552,18761,6972,8878819,145866,2016-09-25 00:06:08+00:00
779377524342161408,8735,3086,8878819,145866,2016-09-23 17:50:56+00:00
779124354206535695,0,18084,8878819,145866,2016-09-23 01:04:56+00:00
779056095788752897,14651,4486,8878819,145866,2016-09-22 20:33:42+00:00
778990705243029504,19804,7124,8878819,145866,2016-09-22 16:13:51+00:00
778774459159379968,0,9781,8878819,145866,2016-09-22 01:54:34+00:00
778764940568104960,861,360,8878819,145866,2016-09-22 01:16:45+00:00
778748913645780993,6845,1293,8878819,145866,2016-09-22 00:13:04+00:00
778650543019483137,5722,1480,8878819,145866,2016-09-21 17:42:10+00:00
778624900596654080,4600,1001,8878820,145866,2016-09-21 16:00:17+00:00
778408200802557953,13529,4276,8878820,145866,2016-09-21 01:39:11+00:00
778396591732486144,0,12084,8878820,145866,2016-09-21 00:53:04+00:00
778383385161035776,5787,1090,8878820,145866,2016-09-21 00:00:35+00:00
778286810187399168,10294,3253,8878820,145866,2016-09-20 17:36:50+00:00
778039087836069888,8441,2610,8878820,145866,2016-09-20 01:12:28+00:00
778027034220126208,6506,1589,8878820,145866,2016-09-20 00:24:34+00:00
777953400541634568,0,3493,8878820,145866,2016-09-19 19:31:59+00:00
777885040357281792,6301,1613,8878820,145866,2016-09-19 15:00:20+00:00
777684233540206592,11141,2910,8878820,145866,2016-09-19 01:42:24+00:00
777641927919427584,0,4185,8878820,145866,2016-09-18 22:54:18+00:00
777621514455814149,8665,2478,8878820,145866,2016-09-18 21:33:11+00:00
777189768882946048,14142,4263,8878820,145866,2016-09-17 16:57:35+00:00
776819012571455488,0,13519,8878820,145866,2016-09-16 16:24:19+00:00
776813020089548800,4841,1195,8878820,145866,2016-09-16 16:00:31+00:00
776477788987613185,8755,2740,8878820,145866,2016-09-15 17:48:25+00:00
776249906839351296,0,9001,8878820,145866,2016-09-15 02:42:54+00:00
776218204058357768,29623,15656,8878820,145866,2016-09-15 00:36:55+00:00
776201521193218049,9531,2492,8878820,145866,2016-09-14 23:30:38+00:00
